ASF,FG,MN,ED,INV_LOG,ND,STD,Y
1,0,0.702184027,0.651250815,0.256796251,0.466392401,0,1
1,0,1,1,0.256799798,1,0,1
1,0,0.390349036,0.454710647,0.25678499,0,0,1
1,0.846764214,1,1,0.256656155,0.229142315,0,1
0,0,0,0,0.256586993,1,1,0
0,0,0,0,0.256553051,1,1,0
0,0,0,0,0.256553698,1,1,0
0,0,0,0,0.256581187,1,1,0
0,0,0,0,0.256563916,1,1,0
0,0,0,0,0.256601656,1,1,0
0,0,0,0,0.256589155,1,1,0
0,0,0,0,0.256598097,1,1,0
0,0,0,0,0.25657916,1,1,0
0,0,0,0,0.25659094,1,1,0
1,0,0.382470531,0.664319128,0.25717668,0,0,1
0,0.080177683,0,0,0.257228574,0,0,1
1,0,0,0,0.257187761,0,0,1
0,0,0.241968576,0,0.257165545,0.899601387,0,1
1,0,1,1,0.257154502,0.597132974,0,1
1,0,1,1,0.257175124,0.370039176,0,1
0,1,0,0,0.257269891,1,0,1
1,0,0.841459299,1,0.257105151,0,0,1
0,1,0,0,0.257151679,0,0,1
1,0,1,0.830729256,0.257196141,0.818915567,0,1
1,0,0.721051325,0,0.257198542,1,0,1
1,0,1,1,0.257096422,0,0,1
1,0,1,1,0.257201771,0.163020724,0,1
0,0,0,0,0.257163526,0.511665076,0,1
1,1,0,0.066758627,0.257190603,0.157322363,0,1
1,1,0,0,0.257241126,0.096988444,0,1
1,0,1,1,0.257167786,0,0,1
1,0,1,1,0.257119754,0.383271174,0,1
1,0,0.861177124,0.00773546,0.257233946,1,0,1
1,0,1,0.652347847,0.257186532,0.971823082,0,1
1,0,1,1,0.257126615,0,0,1
1,0,0.620797639,0.703651126,0.257183979,0,0,1
1,0.78086361,0,0,0.257194617,0,0,1
1,0.278039347,0,0.02359696,0.257228962,0,0,1
1,0,0.678532779,0,0.257260821,1,0,1
0,0,0,0,0.257014293,1,1,0
0,0,0,0,0.25700213,0.763767466,1,0
0,0,0,0,0.257008033,0.773674684,1,0
0,0,0,0,0.256976706,0.993948391,1,0
0,0,0,0,0.256971132,1,1,0
0,0,0,0,0.25695105,0.823920296,1,0
0,0,0,0,0.256988843,0.93291715,1,0
0,0,0,0,0.257020665,0.879153683,1,0
0,0,0,0,0.25698028,0.726370901,1,0
0,0,0,0,0.257001605,0.927459498,1,0
0,0,0,0,0.257614382,0,0,1
0,0,0,0,0.257619532,1,0,1
1,0,0.414036504,1,0.257556986,0,0,1
1,0,1,1,0.257628137,0,0,1
0,0,0,0,0.257619146,0,0,1
0,1,0,0,0.257666054,0.444863322,0,1
1,1,0.666051587,0.528119661,0.257641462,0.794307817,0,1
0,0,0,0,0.257557503,0,0,1
1,1,0.679484175,1,0.257494905,0,0,1
1,0,1,1,0.257578801,0,0,1
1,0.874810285,0,0.067239394,0.257654958,0,0,1
1,1,0.338415771,0.792160766,0.257631195,0,0,1
1,0,0.726864127,1,0.257574168,0,0,1
1,0,1,1,0.257550571,0,0,1
1,0,0.639158964,0.496370373,0.257618977,0.370167884,0,1
1,0,0,0.11986998,0.257613479,0,0,1
1,0.222909752,0.776403276,0.956266744,0.25760159,0,0,1
1,1,1,1,0.25765362,0,0,1
1,0,1,1,0.257632021,0,0,1
1,1,0.770668658,0.502490333,0.25772965,0,0,1
1,0,0.977678798,1,0.25754709,0,0,1
1,0.54819991,0,0.246866863,0.257650181,0,0,1
1,0,0.645469135,0.564063813,0.257654181,0.121485062,0,1
1,0,1,1,0.257569332,0,0,1
1,0.808897103,0.058394496,0.611310395,0.257584907,0,0,1
0,0,0,0,0.257417557,1,1,0
0,0,0,0,0.257409575,1,1,0
0,0,0,0,0.257437311,1,1,0
0,0,0,0,0.257403421,1,1,0
0,0,0,0,0.257425735,1,1,0
0,0,0,0,0.257428268,1,1,0
0,0,0,0,0.257429301,1,1,0
0,0,0,0,0.257438438,1,1,0
0,0,0,0,0.257421345,1,1,0
0,0,0,0,0.25742607,1,1,0
0,0.842114488,0,0,0.258149934,0,0,1
1,1,0.34859256,0.195782514,0.258146956,1,0,1
0,0,0,0,0.258112317,0.865049224,0,1
1,0,0.268237744,0.384354604,0.258041188,1,0,1
1,0,0,0.269992762,0.258033778,0,0,1
1,0.219646579,0,0.475032626,0.258032719,0,0,1
1,0,0,0,0.258099788,0,0,1
0,0,0,0,0.25805443,1,0,1
1,0,0.945387073,1,0.257993398,0,0,1
1,0,0.528525489,1,0.258012256,0,0,1
0,0,0,0,0.258101867,0.222438763,0,1
0,0,0,0,0.258081147,0.746766169,0,1
1,0,0.055893003,0.523546018,0.257992805,0,0,1
0,0,0,0,0.258062376,0,0,1
1,0,0,0,0.25808694,0,0,1
1,0,0.444676175,0.247415011,0.258080594,0.26677096,0,1
1,0,0.518637778,0.050169355,0.258083407,1,0,1
1,0.948167434,1,1,0.258009346,0,0,1
1,0,1,1,0.25803287,1,0,1
1,0,0,0.021430919,0.258049167,0,0,1
1,0,1,1,0.258052068,0.39801619,0,1
0,0,0,0,0.25803205,0,0,1
0,0,0,0,0.258083369,0.933464039,0,1
1,0,1,0.908390468,0.258017401,0,0,1
1,0,0.930586081,0.953782887,0.258071106,1,0,1
0,0,0,0,0.25785983,1,1,0
0,0,0,0,0.257869585,0.702922602,1,0
0,0,0,0,0.257882032,0.841942391,1,0
0,0,0,0,0.257866667,1,1,0
0,0,0,0,0.25787581,0.923048555,1,0
0,0,0,0,0.257855769,1,1,0
0,0,0,0,0.257876408,1,1,0
0,0,0.674941554,0.501538188,0.257880182,0.772856855,1,0
0,0,0,0,0.257862758,1,1,0
0,0,0,0,0.257862405,0.766169651,1,0
1,0,0.769690286,0.862306397,0.258496666,0,0,1
1,0,0.896869164,0.961310331,0.258577232,0.427173066,0,1
0,1,0,0,0.258403089,0,0,1
0,0.96515273,0,0,0.258526832,0.448952002,0,1
0,0,0,0,0.25847449,0,0,1
1,1,0.346624066,1,0.258470484,0,0,1
1,0,1,1,0.258507933,0.555570836,0,1
1,0,1,1,0.258432857,0.153337657,0,1
0,0.769905628,1,0.460958065,0.258524335,0.427493411,0,1
1,0,0.957462786,0.806101258,0.258453013,0.612027141,0,1
0,0,0,0.228320373,0.258479518,0,0,1
1,0.207718461,0,0.741873854,0.258460422,0,0,1
1,0,0,0.756455236,0.258477335,0,0,1
1,0,1,1,0.258472998,0,0,1
0,0,0,0.330774879,0.258486538,0.246542677,0,1
1,0,1,1,0.258491112,0,0,1
1,0.058449941,0.774750151,0.548993813,0.258475047,0,0,1
0,0,0.042581837,0.239613977,0.258488668,0.154539357,0,1
0,0,0,0.16195522,0.258531891,0,0,1
1,0,1,1,0.258475321,0.376895728,0,1
1,0,1,1,0.258527268,0.027142644,0,1
1,0,0.967381181,0.733564756,0.258437651,0.25959682,0,1
1,0,1,1,0.258494566,0,0,1
0,0,0,0.10041335,0.258426379,0,0,1
1,1,1,0.547588914,0.258534927,1,0,1
0,0,0,0,0.258285696,1,1,0
0,0,0,0,0.258310824,1,1,0
0,0,0,0,0.258312456,0.933996096,1,0
0,0,0,0,0.258280262,1,1,0
0,0,0,0,0.258289391,0.997739586,1,0
0,0,0,0,0.258299009,1,1,0
0,0,0,0,0.258324865,0.933943269,1,0
0,0,0,0,0.258320982,0.866899441,1,0
0,0,0,0,0.258300005,1,1,0
0,0,0,0,0.258297994,1,1,0
1,0,0.674032308,0.380776645,0.258958653,0.031846169,0,1
1,0,0.787812089,0.011575939,0.259000281,0.228101824,0,1
0,0,0,0,0.258936743,0,0,1
0,0,0,0,0.258943051,0,0,1
1,0,1,1,0.258872307,0,0,1
1,0,1,1,0.258844201,0,0,1
0,0.494979526,0,0,0.259054891,0,0,1
0,0,0,0,0.258962524,0,0,1
1,0,1,1,0.25884642,0,0,1
0,1,0,0,0.258989206,0,0,1
0,0,0.19273537,0,0.258926821,0,0,1
1,0,0.743470924,0.508018489,0.258926049,0.032956175,0,1
1,0.396368333,1,1,0.258860953,0,0,1
1,1,1,1,0.25890505,0.766576186,0,1
1,0,0.983203887,0.803267718,0.258858256,0,0,1
0,0,0.933934319,0,0.25892134,1,0,1
0,0,0,0,0.258976156,0,0,1
1,0,1,1,0.258911267,0.763675571,0,1
1,0.083105589,1,0.706303804,0.258972226,1,0,1
1,0,0,0,0.258916123,0,0,1
0,0,0,0,0.25894355,0,0,1
1,0.291255321,1,1,0.258992877,0.83324753,0,1
1,0,1,1,0.258917724,0.486379965,0,1
1,0,0.990741211,1,0.258966411,0,0,1
0,0,0,0,0.258922989,0,0,1
0,0,0,0,0.25873224,1,1,0
0,0,0,0,0.258733532,1,1,0
0,0,0,0,0.258760542,1,1,0
0,0,0,0,0.258733507,1,1,0
0,0,0,0,0.258716651,1,1,0
0,0,0,0,0.258750422,1,1,0
0,0,0,0,0.258733484,1,1,0
0,0,0.006238706,0,0.258768685,1,1,0
0,0,0,0,0.258756131,1,1,0
0,0,0,0,0.258740948,1,1,0
1,0.105779161,0.651364603,0.586519568,0.259404557,1,0,1
1,1,1,0.735953221,0.259429482,1,0,1
1,1,0.749590275,0.886929574,0.259439283,0,0,1
0,1,0,0,0.259469354,0.17121352,0,1
1,0.432144197,0,0.182724645,0.259450936,0.226460588,0,1
1,1,0.577022025,0.646585827,0.259452085,1,0,1
1,0.836023259,0.455147536,0.721100433,0.259405787,1,0,1
1,1,0.79266222,0.760460614,0.259395348,0,0,1
1,1,1,1,0.259364684,0,0,1
1,0.49151607,0,0.341043408,0.259339281,0,0,1
1,0.068538545,0,0.113136871,0.259380411,0,0,1
1,0.105779161,0.577275891,0.448149622,0.259397401,1,0,1
1,0,1,0.919068966,0.259369469,0,0,1
1,1,1,0.807660807,0.25937325,1,0,1
1,1,1,1,0.259378655,1,0,1
1,1,1,0.766670854,0.259355994,1,0,1
1,1,1,1,0.259306187,0,0,1
1,1,1,1,0.259375686,0.066228844,0,1
1,0.432144197,0,0,0.259472847,1,0,1
1,0.068538545,0.891580988,0.782226256,0.259370179,0,0,1
1,0.49151607,0.388723662,0.834574539,0.259351411,0.356641947,0,1
1,1,0,0,0.25938804,0,0,1
1,0,0.158197982,0.481553287,0.259378072,0,0,1
1,1,0,0.334861347,0.259440249,0,0,1
1,1,0.165971031,0.180909317,0.259428989,0.382679861,0,1
0,0,0,0,0.259198108,1,1,0
0,0,0,0,0.259200153,1,1,0
0,0,0,0,0.259187461,1,1,0
0,0,0,0,0.259215842,1,1,0
0,0,0,0,0.259189342,1,1,0
0,0,0,0,0.259177455,1,1,0
0,0,0,0,0.25919705,1,1,0
0,0,0,0,0.259203245,1,1,0
0,0,0,0,0.25915238,1,1,0
0,0,0,0,0.259208467,1,1,0
1,0,1,1,0.259850341,0,0,1
1,0,0.182597573,0.356118544,0.259884551,0,0,1
1,0,0.277052552,0.465058611,0.259841797,0,0,1
0,0.485034277,0,0,0.259885569,1,0,1
1,0,0.090922559,0.015025084,0.259889043,0,0,1
0,0.485034277,0,0,0.259862162,1,0,1
0,0,0,0,0.259881736,0.078455019,0,1
1,0,1,1,0.259783186,0,0,1
1,0,0,0,0.259869498,0.012456582,0,1
1,0,0,0.159808621,0.25980067,0,0,1
1,0,0.111099308,0.629804501,0.259842042,0,0,1
1,0.516612291,1,0.514206134,0.259840733,1,0,1
1,0,1,1,0.25979295,0.239360303,0,1
1,0,1,1,0.259866972,0.253782242,0,1
1,0,0,0.146945596,0.259802776,0,0,1
1,0,0.119398887,0.495267702,0.25987086,0,0,1
0,0,0,0,0.259871839,0,0,1
1,0.495025791,0,0.169180692,0.259903831,0,0,1
1,1,0.458125543,0.094423569,0.259935855,0.881985014,0,1
1,0.339452643,0.849930874,1,0.259824049,0.749424852,0,1
1,0,1,1,0.259845675,1,0,1
1,0,0,0.096789948,0.25980764,0,0,1
1,0,1,1,0.259865043,1,0,1
1,0,0.850104443,1,0.259860894,1,0,1
1,0,0,0,0.259823867,0,0,1
0,0,0,0,0.259654411,1,1,0
0,0,0,0,0.259636379,1,1,0
0,0,0,0,0.259647656,1,1,0
0,0,0,0,0.259656281,1,1,0
0,0,0,0,0.25963878,1,1,0
0,0,0,0,0.259624502,1,1,0
0,0,0,0,0.259634985,1,1,0
0,0,0.408677858,0.477384213,0.259674408,1,1,0
0,0,0,0,0.259662892,1,1,0
0,0,0,0,0.259668613,1,1,0
1,0,1,1,0.260311543,0.130036976,0,1
1,1,1,1,0.260362182,1,0,1
1,1,1,1,0.260302174,1,0,1
0,0.343707313,0,0,0.260352587,1,0,1
1,0,1,1,0.260315157,0,0,1
0,1,0,0,0.260408075,0,0,1
0,0,0,0.023860232,0.260333553,0,0,1
1,0,0.646277664,0.995211583,0.260346147,0,0,1
1,0.369623924,1,1,0.260398428,1,0,1
0,0,0.015005129,0,0.260350562,0.831562513,0,1
1,1,1,1,0.260269136,0.180880601,0,1
1,1,1,1,0.260276908,0,0,1
0,0.825294146,0,0,0.260262744,0,0,1
1,0,1,1,0.260329942,0.265488427,0,1
0,0.577967248,0,0.135686794,0.260291055,0,0,1
1,0.135610518,1,1,0.260358649,1,0,1
1,0,1,1,0.260355407,0.46334767,0,1
1,0.832599671,1,1,0.260259259,1,0,1
1,0.978066679,1,1,0.260374912,1,0,1
1,0,1,1,0.260272129,0,0,1
1,0,0.534360436,0.925269674,0.26028384,0.02349246,0,1
1,0,0.343225277,0.547201764,0.260339597,0.398895205,0,1
1,0,1,1,0.260331949,1,0,1
1,0,1,1,0.260328222,0.300653998,0,1
1,0.49208141,0,0.569696754,0.260301028,0,0,1
0,0,0,0,0.26010443,0.848529079,1,0
0,0,0,0,0.260121372,0.755504466,1,0
0,0,0,0,0.260123891,0.425278215,1,0
0,0,0,0,0.26012229,0.614309404,1,0
0,0,0,0,0.260121054,1,1,0
0,0,0,0,0.260110623,0.413481948,1,0
0,0,0,0,0.260124328,0.788301907,1,0
0,0,0,0,0.260128681,0.656314147,1,0
0,0,0,0,0.260108956,0.482530489,1,0
0,0,0,0,0.260107321,0.641251812,1,0
1,0,0,0,0.260876127,0,0,1
1,0,0,0.247301925,0.26075824,0,0,1
0,0.54720735,0,0,0.260848978,0.048844935,0,1
1,0,0.176992434,0.135312956,0.260854121,0.294032029,0,1
0,0.629006777,0,0,0.260734921,0.241501673,0,1
1,0,1,1,0.26078498,0.164035995,0,1
0,0,0,0,0.260813121,0,0,1
1,0,0.728780862,1,0.260767629,0,0,1
1,0,0,0.26057184,0.260765533,0,0,1
1,0,0,0.561348581,0.260803662,0,0,1
1,0,0.55130222,1,0.260736406,0,0,1
1,0.035442052,1,1,0.260743418,0.226334978,0,1
1,0.027590206,0.327263304,0.639103152,0.260747015,0,0,1
1,0.601013852,1,1,0.260822526,0,0,1
1,1,0,0,0.260697965,0,0,1
1,1,1,1,0.26077192,1,0,1
1,0.253244909,1,0.765112005,0.260770234,0.082874242,0,1
1,0,0.616064666,0.79303318,0.260869253,0,0,1
1,0,0.955991538,1,0.260725733,0.041489871,0,1
1,0,1,1,0.26080512,0.191131837,0,1
1,0,0.899818948,1,0.260800357,0,0,1
0,0,0,0,0.260819078,0,0,1
1,0.306762531,0.614587632,1,0.26078253,0,0,1
1,0,0.325857801,0.928420549,0.260795917,0.21134628,0,1
1,0,0.157727624,0.61642643,0.260809209,0,0,1
0,0,0,0,0.260603473,1,1,0
0,0,0,0,0.260589571,1,1,0
0,0,0,0,0.260579443,1,1,0
0,0,0,0,0.260545694,1,1,0
0,0,0,0,0.260579146,1,1,0
0,0,0,0,0.260544727,1,1,0
0,0,0,0,0.260580499,1,1,0
0,0,0,0,0.260571112,1,1,0
0,0,0,0,0.260557559,1,1,0
0,0,0,0,0.260563528,1,1,0
1,1,1,1,0.261299072,0,0,1
1,0,1,1,0.26129943,0.265532295,0,1
1,0.365659877,1,1,0.261315158,1,0,1
1,0,1,0.619034847,0.261349479,1,0,1
1,0,1,1,0.261330751,0.940588031,0,1
1,0,1,1,0.261253564,0.634527757,0,1
1,0,0.116318003,0.362684743,0.261269536,0.450065009,0,1
0,0,0,0,0.261290197,0.453487133,0,1
1,0.526055474,1,1,0.261213215,0,0,1
0,1,0,0,0.26128132,0,0,1
1,0,1,1,0.261229512,0.948731774,0,1
1,0,1,1,0.261215084,0.523949858,0,1
1,1,1,1,0.261256014,0,0,1
1,0.155919215,1,1,0.261269276,1,0,1
1,0.28046332,0.746909453,0.578071346,0.261285971,1,0,1
1,1,1,1,0.261261963,1,0,1
1,0.28046332,0.584277159,0.263212746,0.261252166,1,0,1
1,1,1,1,0.261219343,1,0,1
1,1,1,1,0.261319813,0.410468928,0,1
1,0.670344261,1,1,0.261229698,1,0,1
0,0,0,0,0.261292198,0,0,1
1,0,1,1,0.261215422,0.016225336,0,1
1,0,0.417031671,0.786177605,0.261298105,0,0,1
1,1,1,1,0.261252688,0.760460849,0,1
1,0,1,1,0.261227184,0.025167296,0,1
0,0,0,0,0.261066335,1,1,0
0,0,0,0,0.261029058,1,1,0
0,0,0,0,0.261032572,1,1,0
0,0,0,0,0.261055688,1,1,0
0,0,0,0,0.261064066,1,1,0
0,0,0,0,0.26102419,1,1,0
0,0,0,0,0.261039482,1,1,0
0,0,0,0,0.261044085,1,1,0
0,0,0,0,0.261075717,1,1,0
0,0,0,0,0.261078248,1,1,0
1,0,1,1,0.261650903,0,0,1
1,0,0,0.182349255,0.261712631,0,0,1
1,0,0.606407795,0.650030837,0.261672833,0,0,1
1,0,0.442490444,0.875622774,0.261670912,0,0,1
1,0,0.940822032,0.415010601,0.261680177,0.192183897,0,1
1,0,0,0.999183095,0.261720422,0,0,1
1,0,0.410564027,0.810922662,0.261835208,0.062586511,0,1
1,0,0,0,0.261753106,1,0,1
0,0,0,0,0.261745368,0.15471406,0,1
1,0,0.777281787,0.552840184,0.261652612,0.991364405,0,1
1,0,0,0.539455947,0.261671342,0,0,1
1,0,1,1,0.261736413,0.259316321,0,1
1,0,0.636100683,0.585179897,0.2616836,0,0,1
1,0,1,0.866376334,0.261758851,0,0,1
1,0,0.353163843,0.808269276,0.26175373,0,0,1
1,0,0,0,0.261790193,0.835734,0,1
1,1,1,1,0.261729661,0.515652122,0,1
1,0,1,0.497582675,0.261738657,1,0,1
1,0.726758297,1,1,0.26176644,1,0,1
1,0.175247563,1,1,0.261823989,0.989269769,0,1
1,0,0.209373633,0.308971789,0.261648904,0,0,1
1,0,0.545105501,1,0.261710593,0.263926354,0,1
1,0,1,1,0.261611816,0,0,1
1,0,0.88269547,1,0.261737472,0,0,1
1,0,1,1,0.261727462,1,0,1
0,0,0,0,0.261514856,1,1,0
0,0,0,0,0.261505349,0.900096371,1,0
0,0,0,0,0.26151924,0.553767338,1,0
0,0,0,0,0.261502203,1,1,0
0,0,0,0,0.261518331,0.749037869,1,0
0,0,0,0,0.261513559,0.873878145,1,0
0,0,0,0,0.261519569,0.950668231,1,0
0,0,0.017249006,0.169736901,0.261531834,0.726439768,1,0
0,0,0,0.243000549,0.261553839,0.580000258,1,0
0,0,0,0,0.261505513,0.981977165,1,0
0,0,0,0,0.262178685,0,0,1
1,0,0,0.355047937,0.262191898,0,0,1
1,0.944521137,0.656594462,0.273418468,0.262187122,0,0,1
0,0,0,0,0.262236043,0,0,1
0,0,0,0,0.262184099,0,0,1
1,0,1,1,0.262211705,0.365588454,0,1
1,0,0.467700988,0.506878315,0.262217801,0,0,1
0,0,0,0,0.262257913,0.106993743,0,1
0,0,0,0,0.262210122,0,0,1
0,0,0,0,0.262192002,0,0,1
0,0,0,0,0.262204595,0,0,1
1,0.174782333,1,0.54026663,0.262215175,1,0,1
1,0,0.767739287,0.873304964,0.262192514,0.018168949,0,1
0,0,0,0,0.262234334,0,0,1
1,0,1,1,0.262167718,0.502112431,0,1
1,0.44075153,1,1,0.262196191,0,0,1
1,0,1,1,0.262177576,0.089125587,0,1
0,0,0.072164219,0.187785422,0.262202818,0,0,1
0,0,0.343743975,0,0.262199858,0,0,1
0,0,0,0,0.262208143,0.158288531,0,1
0,0,0.151941567,0.070389818,0.262205497,0,0,1
1,0,1,1,0.262203142,0,0,1
0,1,0,0,0.262188355,0,0,1
1,1,1,1,0.262112089,1,0,1
0,0.759566873,0,0,0.262250016,0,0,1
0,0,0,0,0.26199126,1,1,0
0,0,0,0,0.262012321,1,1,0
0,0,0,0,0.261986587,1,1,0
0,0,0,0,0.261992183,1,1,0
0,0,0,0,0.262000144,1,1,0
0,0,0,0,0.261966612,1,1,0
0,0,0,0,0.261996337,1,1,0
0,0,0,0,0.262011451,1,1,0
0,0,0,0,0.262003671,1,1,0
0,0,0,0,0.26200373,1,1,0
1,0,0.666065724,0.994835421,0.26267491,0.46968947,0,1
1,0.898879128,0.600957173,0.614702385,0.262589124,1,0,1
1,0,0.292241573,0,0.262720179,1,0,1
0,0,0,0,0.262663991,0,0,1
0,0,0,0,0.262706441,0.057432798,0,1
0,0,0,0,0.262725073,1,0,1
1,0,0.461597299,0.530591316,0.26269349,0.501290193,0,1
1,0,0.025560095,0.254199349,0.262622386,0.40790481,0,1
0,0,0,0,0.262693883,0,0,1
0,1,0,0,0.262712132,0,0,1
0,0,0,0,0.262667309,0,0,1
0,0,0,0,0.26275083,1,0,1
0,0.494171449,0,0,0.262722497,0.128365659,0,1
0,0,0.288955121,0,0.262691721,1,0,1
1,0,0.186349037,0.079570074,0.262650175,1,0,1
1,0,1,0.717893788,0.262723721,1,0,1
1,0,0.258652629,0.314051713,0.262677366,0.642095815,0,1
1,0,0.055545564,0.243649681,0.262700957,0.521065555,0,1
0,0,0,0,0.262731278,0.575877449,0,1
0,0,0,0,0.262695007,0.89560777,0,1
0,0,0,0,0.262758837,0.233903458,0,1
0,0.687246947,0,0,0.262736393,0.036418696,0,1
1,0.21318979,1,1,0.262639131,1,0,1
1,0,0.34153641,1,0.262657182,0,0,1
1,0,0,0.163213902,0.262640448,0,0,1
0,0,0,0,0.262481189,1,1,0
0,0,0,0,0.262465393,1,1,0
0,0,0,0,0.262433745,1,1,0
0,0,0,0,0.262483179,1,1,0
0,0,0,0,0.262440047,1,1,0
0,0,0,0,0.262481788,1,1,0
0,0,0,0,0.26246026,1,1,0
0,0,0.120617126,0.138867925,0.262506393,1,1,0
0,0,0,0,0.262458965,1,1,0
0,0,0,0,0.262483633,1,1,0
1,0.441072635,1,1,0.263096248,0,0,1
1,0,1,0.896470334,0.263202654,1,0,1
1,0.626791831,1,0.672981945,0.263057582,0.060949488,0,1
1,0,0.876492387,0.797686798,0.263114703,0.630741455,0,1
1,0,1,1,0.263099097,0,0,1
0,0,0,0,0.263235411,0,0,1
0,0.795241505,0.841648185,0.184185405,0.263265169,0.531582395,0,1
0,0,0,0,0.263182142,0.451873488,0,1
1,0,1,1,0.263200018,0.72851992,0,1
1,0,0.285426227,0.564539071,0.263140034,0.694923279,0,1
0,0,0,0,0.263113076,0,0,1
0,0,0,0,0.263121534,0,0,1
0,1,0,0,0.263087713,0.655150383,0,1
1,0,0.953967077,1,0.263115973,0.759539238,0,1
1,0,1,1,0.263142412,0,0,1
1,0,1,1,0.263091581,0.064327159,0,1
1,0.568993752,0.881850151,0.333407725,0.26318522,0.871336255,0,1
1,0,1,1,0.263179907,1,0,1
1,0,1,1,0.263118453,0.116619446,0,1
1,0,1,1,0.263131396,0.160980312,0,1
1,0,1,1,0.263198271,0,0,1
1,0,1,1,0.263219686,0.331218679,0,1
0,1,0,0.08119973,0.263194693,0,0,1
1,0,1,0.972806894,0.263104662,0,0,1
1,0,0.429446535,0.695409647,0.263213429,0.479189478,0,1
0,0,0,0,0.262944052,1,1,0
0,0,0,0,0.262949966,0.722893189,1,0
0,0,0,0,0.262946651,0.592714849,1,0
0,0,0,0,0.262918025,1,1,0
0,0,0,0,0.262948134,1,1,0
0,0,0,0,0.262908793,1,1,0
0,0,0,0,0.262943061,0.819075348,1,0
0,0,0,0,0.262947422,1,1,0
0,0,0,0,0.262938201,0.650813123,1,0
0,0,0,0,0.26294506,1,1,0
0,0,0,0,0.263658034,0,0,1
1,0,0.748661064,0.953659123,0.263639821,0,0,1
1,0,0,0,0.263657005,0,0,1
1,0.272870873,1,1,0.263704233,0,0,1
0,0,0,0,0.263684531,0,0,1
1,0,0.499137142,0.793960941,0.263581358,0.262703245,0,1
1,0.331395839,0,0.228815853,0.263583999,0,0,1
1,1,0.580093857,0.796035237,0.263533097,0,0,1
1,0,0.047314416,0.176189192,0.26364337,0,0,1
0,1,0,0,0.263624244,1,0,1
1,0,1,1,0.263630611,1,0,1
1,0,1,1,0.263569497,0,0,1
1,0,0.424722839,0.178240641,0.263673435,1,0,1
1,0,0.776799541,0.776932644,0.263721565,0,0,1
1,0,1,1,0.263613939,0,0,1
1,0,1,1,0.263659511,0,0,1
1,1,0,0,0.263638615,0,0,1
1,1,0.735798959,0.711986878,0.263532651,0.621345366,0,1
1,1,0.386684506,0.86043294,0.263473008,0,0,1
1,0,1,1,0.26357827,0.359014815,0,1
1,1,1,1,0.26356767,0.684974826,0,1
1,0.313201148,0,0,0.263676468,0.673439387,0,1
1,0,0.726013885,1,0.263668343,0,0,1
1,0,0.100580947,0.518204114,0.263603343,0,0,1
1,0.083632486,1,1,0.263578001,0,0,1
0,0,0,0,0.263420194,0.846956734,1,0
0,0,0,0,0.263406222,0.244373543,1,0
0,0,0,0,0.263392709,0.041133101,1,0
0,0,0,0,0.263415717,0.468689298,1,0
0,0,0,0,0.263411254,0.287212446,1,0
0,0,0,0,0.263430783,0.363331443,1,0
0,0,0,0,0.263404758,0.356578391,1,0
0,0,0.137998354,0.024909432,0.263408046,0.179868601,1,0
0,0,0,0,0.263384589,0.487820836,1,0
0,0,0,0,0.263422736,0.294563798,1,0
1,0,1,1,0.264123282,0,0,1
0,0,0,0,0.264088784,0,0,1
1,1,0.967276483,1,0.264073661,0,0,1
1,0,0,0,0.264115013,0,0,1
1,0,1,0.658715431,0.264171878,0.473555949,0,1
1,1,1,0.472100386,0.264106535,1,0,1
0,0,0,0,0.2641112,0,0,1
0,0.599874801,0,0,0.264129485,0,0,1
1,0,0,0.469926891,0.264083898,0,0,1
1,0.379974184,0.125020898,0,0.264066688,0,0,1
1,0,0.885213986,0.208977008,0.264153095,0,0,1
1,0.778454623,1,1,0.264139873,0,0,1
1,0.754394095,0.066893182,1,0.264058668,0,0,1
0,0,0,0,0.264124951,0,0,1
1,0,1,1,0.264069872,0.640209163,0,1
1,0,0.232625224,0.495096119,0.264162556,0.079440848,0,1
1,0,0.451967762,1,0.264017104,0,0,1
1,0,1,1,0.264095114,0,0,1
1,0,0.440146025,1,0.264026155,0,0,1
1,0,1,1,0.264124249,0,0,1
1,0,1,1,0.264117301,0,0,1
1,0.451737398,1,1,0.264037754,0,0,1
1,0,0.670844269,1,0.26402026,0,0,1
0,0,0,0,0.264108726,0,0,1
1,0,1,1,0.264058793,0,0,1
0,0,0,0,0.263878234,1,1,0
0,0,0,0,0.263903427,1,1,0
0,0,0,0,0.263871982,1,1,0
0,0,0,0,0.263900835,1,1,0
0,0,0,0,0.263866038,1,1,0
0,0,0,0,0.263901764,1,1,0
0,0,0,0,0.263881248,1,1,0
0,0,0,0,0.263910223,1,1,0
0,0,0,0,0.263905035,1,1,0
0,0,0,0,0.263882201,1,1,0
0,0,0,0,0.264618241,0.313772731,0,1
1,0,1,1,0.264611372,0,0,1
1,0,0.236809098,0.238054929,0.264550306,0.783019511,0,1
1,0,1,1,0.264581981,0.521799051,0,1
1,0,1,1,0.264590719,1,0,1
1,1,1,0.991897872,0.264585918,0.586948566,0,1
1,0,0.10933133,0,0.264587227,1,0,1
1,0,1,0.818658708,0.264632125,1,0,1
0,0,0,0,0.264611853,0.547712481,0,1
1,0.732360212,1,0.711126643,0.264637234,1,0,1
0,0.046269505,0,0,0.264650391,1,0,1
0,1,0,0,0.264623754,0.774430739,0,1
1,0,0.478886971,0.391254113,0.264605614,1,0,1
